utimesec    27.439097
stimesec    0.960108
ru_maxrss   827164
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   300812
ru_majflt   0
ru_nswap    0
ru_inblock  7960
ru_oublock  2944
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    138
ru_nivcsw   290
