utimesec    29.671079
stimesec    0.436162
ru_maxrss   251660
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   119137
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  13000
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    191
ru_nivcsw   292
