utimesec    870.918973
stimesec    25.322458
ru_maxrss   334656
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   11069446
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  11704
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    225
ru_nivcsw   1574
