49
1.000000 0.000000 0.000000
0.194000 0.981000 0.000000
-0.087000 0.418000 0.904000
0.891000 -0.273000 0.362000
-0.004000 -0.681000 0.732000
-0.747000 -0.207000 0.632000
0.600000 0.231000 0.766000
-0.105000 0.983000 0.151000
0.810000 0.006000 0.587000
0.442000 -0.897000 -0.005000
0.087000 -0.886000 -0.455000
0.354000 -0.627000 -0.694000
-0.456000 -0.706000 0.542000
-0.435000 0.815000 0.382000
-0.812000 -0.393000 -0.432000
-0.761000 -0.649000 -0.001000
0.659000 -0.113000 -0.744000
0.357000 -0.221000 -0.908000
-0.295000 -0.845000 -0.446000
-0.846000 0.514000 -0.145000
0.491000 0.864000 0.113000
-0.607000 0.176000 -0.775000
0.951000 0.088000 0.297000
0.507000 0.560000 0.655000
-0.264000 -0.465000 -0.845000
0.242000 -0.827000 0.508000
0.876000 -0.161000 -0.455000
0.027000 -0.331000 0.943000
0.144000 0.893000 -0.427000
0.931000 0.364000 0.037000
-0.316000 0.232000 -0.920000
-0.014000 0.019000 1.000000
-0.288000 -0.148000 -0.946000
-0.561000 -0.442000 0.700000
-0.922000 -0.225000 0.316000
-0.944000 0.305000 0.125000
0.584000 -0.752000 0.305000
-0.698000 0.707000 0.112000
0.628000 0.685000 0.370000
-0.409000 -0.127000 0.904000
0.762000 0.550000 -0.342000
0.141000 -0.967000 0.212000
-0.605000 0.447000 0.660000
0.029000 0.703000 0.711000
0.676000 -0.490000 0.550000
-0.255000 -0.471000 0.844000
-0.467000 -0.851000 0.241000
0.760000 -0.529000 -0.377000
0.374000 -0.572000 0.730000
