54
1.000000 0.000000 0.000000
-0.058000 0.998000 0.000000
-0.221000 0.685000 0.694000
0.955000 -0.236000 -0.181000
-0.233000 -0.740000 0.630000
-0.789000 -0.256000 0.559000
0.566000 0.332000 0.755000
0.799000 0.561000 0.216000
0.806000 0.264000 0.531000
0.408000 -0.913000 -0.002000
-0.140000 -0.949000 -0.281000
0.224000 -0.929000 -0.294000
-0.497000 -0.364000 0.788000
-0.433000 0.787000 0.440000
-0.591000 -0.006000 -0.807000
-0.585000 -0.788000 0.190000
0.748000 -0.317000 -0.583000
0.544000 -0.223000 -0.809000
-0.293000 -0.956000 0.021000
-0.941000 0.258000 -0.219000
0.381000 0.787000 0.485000
-0.566000 0.306000 -0.765000
0.872000 -0.044000 0.487000
0.340000 0.545000 0.767000
0.005000 -0.175000 -0.985000
0.364000 -0.878000 0.310000
0.850000 -0.526000 0.030000
-0.263000 0.393000 0.881000
-0.032000 0.916000 -0.400000
0.867000 0.495000 -0.057000
-0.268000 0.305000 -0.914000
-0.326000 0.015000 0.945000
-0.310000 -0.178000 -0.934000
-0.213000 -0.433000 0.876000
-0.946000 -0.221000 0.239000
-0.883000 0.058000 0.465000
0.668000 -0.690000 0.278000
-0.653000 0.746000 0.131000
0.948000 0.228000 0.221000
-0.633000 -0.077000 0.770000
0.761000 0.548000 -0.349000
0.236000 -0.746000 0.623000
-0.540000 0.561000 0.628000
0.069000 0.804000 0.590000
0.778000 -0.402000 0.483000
-0.044000 -0.164000 0.986000
-0.302000 -0.889000 0.345000
0.773000 -0.537000 -0.338000
0.520000 -0.602000 0.606000
-0.061000 0.583000 -0.810000
-0.551000 -0.817000 -0.168000
0.538000 0.610000 -0.582000
0.642000 0.586000 0.494000
-0.042000 -0.536000 -0.843000
