23
1.000000 0.000000 0.000000
0.447000 0.894000 0.000000
0.026000 0.484000 0.875000
0.877000 -0.247000 -0.411000
0.013000 -0.512000 0.859000
-0.582000 -0.328000 0.744000
0.572000 0.393000 0.720000
-0.101000 0.994000 -0.032000
0.861000 0.025000 0.509000
0.023000 -0.863000 0.505000
0.114000 -0.887000 -0.447000
0.472000 -0.619000 -0.628000
-0.465000 -0.745000 0.479000
-0.626000 0.764000 0.156000
-0.349000 0.012000 -0.937000
-0.862000 -0.402000 0.308000
0.572000 -0.176000 -0.801000
0.159000 0.047000 -0.986000
-0.374000 -0.784000 -0.496000
-0.506000 0.778000 -0.372000
0.822000 0.527000 0.215000
-0.586000 0.402000 -0.704000
0.877000 -0.447000 0.177000
