68
1.000000 0.000000 0.000000
-0.195000 0.981000 0.000000
-0.222000 0.515000 0.828000
0.923000 -0.385000 -0.006000
-0.134000 -0.385000 0.913000
-0.752000 -0.110000 0.650000
0.465000 0.209000 0.860000
-0.495000 0.833000 0.246000
0.858000 -0.362000 0.363000
0.114000 -0.957000 -0.267000
-0.205000 -0.901000 -0.382000
0.039000 -0.668000 -0.743000
-0.506000 -0.531000 0.680000
-0.744000 0.612000 0.267000
-0.852000 -0.093000 -0.516000
-0.802000 -0.564000 0.194000
0.699000 -0.226000 -0.678000
0.707000 -0.462000 -0.535000
0.086000 -0.836000 -0.541000
-0.797000 0.578000 -0.174000
0.453000 0.888000 0.079000
-0.746000 0.150000 -0.649000
0.963000 -0.154000 0.221000
0.528000 0.568000 0.632000
-0.220000 -0.464000 -0.858000
0.021000 -0.974000 0.227000
0.864000 -0.157000 -0.479000
0.027000 0.338000 0.941000
-0.264000 0.706000 -0.658000
0.958000 0.285000 -0.041000
-0.327000 0.451000 -0.830000
-0.359000 -0.123000 0.925000
-0.232000 -0.112000 -0.966000
-0.521000 -0.316000 0.793000
-0.919000 -0.191000 0.346000
-0.973000 0.099000 0.209000
0.610000 -0.724000 0.321000
-0.656000 0.755000 0.012000
0.919000 0.259000 0.299000
-0.578000 -0.034000 0.815000
0.640000 0.624000 -0.449000
0.046000 -0.581000 0.812000
-0.495000 0.611000 0.617000
-0.337000 0.819000 0.465000
0.692000 -0.510000 0.511000
-0.128000 -0.122000 0.984000
-0.531000 -0.818000 0.220000
0.889000 -0.341000 -0.307000
0.570000 -0.372000 0.733000
-0.225000 0.222000 -0.949000
-0.681000 -0.728000 -0.077000
0.223000 0.611000 -0.760000
0.749000 0.537000 0.387000
-0.262000 -0.714000 -0.649000
0.640000 0.320000 0.699000
0.385000 -0.827000 0.410000
-0.793000 -0.391000 0.467000
0.381000 0.768000 -0.514000
-0.003000 -0.079000 -0.997000
-0.229000 -0.906000 0.356000
0.480000 -0.367000 -0.797000
-0.530000 0.059000 -0.846000
0.854000 0.508000 0.110000
0.177000 0.982000 0.058000
-0.500000 -0.768000 -0.400000
-0.055000 0.841000 -0.539000
0.426000 -0.898000 0.111000
-0.265000 0.230000 0.936000
