29
1.000000 0.000000 0.000000
0.876000 0.483000 0.000000
-0.210000 0.281000 0.936000
0.844000 -0.471000 -0.257000
-0.281000 -0.474000 0.834000
-0.702000 -0.362000 0.613000
0.590000 0.356000 0.725000
0.573000 0.811000 0.122000
0.869000 0.308000 0.387000
0.619000 -0.777000 0.113000
0.072000 -0.993000 -0.098000
0.336000 -0.626000 -0.704000
-0.603000 -0.708000 0.367000
-0.499000 0.807000 0.317000
-0.450000 0.037000 -0.892000
-0.248000 -0.946000 0.209000
0.703000 -0.284000 -0.652000
0.496000 0.045000 -0.867000
-0.013000 -0.863000 -0.505000
-0.591000 0.577000 -0.564000
0.422000 0.748000 0.513000
-0.801000 0.117000 -0.587000
0.894000 -0.393000 0.213000
0.169000 0.480000 0.861000
-0.003000 0.118000 -0.993000
0.255000 -0.900000 0.354000
0.917000 0.062000 -0.394000
0.265000 -0.492000 0.829000
0.085000 0.779000 -0.621000
