22
1.000000 0.000000 0.000000
0.660000 0.751000 0.000000
-0.476000 0.586000 0.656000
0.878000 -0.381000 -0.290000
-0.065000 -0.783000 0.618000
-0.857000 -0.336000 0.391000
0.602000 0.311000 0.735000
0.165000 0.979000 0.119000
0.804000 -0.123000 0.581000
0.277000 -0.925000 0.261000
0.167000 -0.887000 -0.431000
-0.016000 -0.482000 -0.876000
-0.371000 -0.427000 0.825000
-0.611000 0.783000 0.118000
-0.238000 0.034000 -0.971000
-0.478000 -0.779000 0.406000
0.714000 -0.038000 -0.699000
0.257000 -0.023000 -0.966000
-0.407000 -0.736000 -0.540000
-0.755000 0.563000 -0.336000
0.885000 0.395000 0.245000
-0.389000 0.508000 -0.769000
