116
-0.087703 0.988495 -0.123232
-0.231032 -0.479887 0.846364
-0.762065 0.016241 -0.647297
-0.060629 0.477643 -0.876459
0.578878 -0.525081 -0.623851
0.169285 0.865842 0.470809
0.777350 0.456440 -0.432885
0.252654 -0.222819 -0.941551
0.018075 0.454905 0.890357
0.266199 0.419831 -0.867686
-0.066873 0.119027 0.990637
-0.392049 0.919403 -0.031540
0.113608 0.136312 -0.984130
0.815444 -0.222790 -0.534244
-0.787779 -0.321216 0.525570
0.913797 0.385811 0.126985
0.013103 0.891825 -0.452191
0.790374 0.139662 0.596492
-0.993856 0.040373 -0.103054
-0.901201 0.214808 -0.376422
0.588561 -0.762486 -0.268722
-0.515565 0.822491 0.240212
0.662744 -0.199908 0.721670
0.236039 0.007326 0.971716
0.556457 -0.251505 -0.791897
-0.666424 -0.634071 0.392216
0.312275 0.327344 0.891813
-0.259759 0.842035 0.472761
-0.652613 0.747754 -0.122314
-0.021133 -0.921476 0.387859
0.889437 0.415114 -0.191267
0.377291 0.829776 -0.411246
-0.659003 -0.297827 -0.690662
0.430306 0.055847 -0.900954
0.554743 -0.737618 0.384940
-0.558072 -0.274826 0.782960
0.743550 0.661367 0.098625
-0.692898 0.367165 -0.620549
-0.504953 -0.602178 -0.618388
-0.595550 -0.735106 -0.323943
-0.192298 0.723705 -0.662776
-0.383677 -0.909196 -0.161725
-0.063903 -0.692918 -0.718179
0.731222 0.050637 -0.680257
-0.224573 0.192984 -0.955157
0.608388 -0.791803 0.053963
-0.608946 0.629168 0.483044
-0.126817 0.966374 0.223695
0.994827 0.089063 -0.048860
0.590115 0.400622 0.700904
0.781778 0.464091 0.416465
0.047773 -0.276128 0.959933
0.312113 -0.934270 -0.172408
0.088861 -0.868585 -0.487507
0.237091 -0.803996 0.545324
-0.905195 0.417755 -0.078116
0.921516 0.088808 -0.378051
-0.398841 0.475152 -0.784319
-0.489539 -0.571656 0.658454
-0.970301 -0.155620 0.185199
-0.335616 0.870888 -0.359048
0.294143 0.633274 0.715852
0.431338 -0.572859 0.696980
-0.613146 0.349485 0.708457
0.874797 -0.183216 0.448510
-0.782741 0.598013 0.172331
0.820526 -0.515182 0.247637
-0.358557 0.614072 0.703102
-0.523117 0.675277 -0.519951
-0.064454 -0.970981 -0.230309
0.332816 -0.919296 0.210066
0.229588 0.958461 -0.169239
-0.904644 -0.142789 -0.401534
-0.319334 -0.460045 -0.828483
0.561780 0.323775 -0.761297
0.375023 -0.769185 -0.517409
0.946214 0.112635 0.303303
0.780107 -0.504830 -0.369566
-0.861075 -0.463516 0.209051
-0.720770 0.015204 0.693008
-0.940328 -0.318967 -0.118502
0.115647 -0.577185 0.808383
-0.277811 -0.822452 -0.496381
0.689320 0.660486 -0.297652
0.838416 -0.541855 -0.058751
0.542485 0.073230 0.836868
-0.292772 0.357434 0.886863
-0.429133 -0.152853 -0.890214
-0.781778 -0.618363 -0.080316
-0.528996 0.152018 -0.834898
-0.000378 -0.427186 -0.904164
-0.134743 -0.744109 0.654329
0.509371 0.605575 -0.611409
0.536921 0.677907 0.502152
0.196278 0.967646 0.158542
0.061480 -0.996177 0.062064
-0.956969 0.228853 0.178429
0.951441 -0.227075 -0.207839
0.777495 0.378227 -0.502440
-0.460061 0.077426 0.884505
0.527513 0.845485 -0.082975
0.280210 -0.561268 -0.778756
-0.034798 0.722540 0.690453
-0.262572 -0.163246 0.951003
-0.586519 -0.802622 0.108596
0.697677 -0.469880 0.540795
0.967897 -0.217481 0.126008
-0.106815 -0.126508 -0.986198
0.167287 0.698230 -0.696053
0.484528 0.837897 0.251317
-0.896842 0.012316 0.442181
0.379441 -0.295589 0.876728
-0.268787 -0.952527 0.142989
-0.765723 0.545062 -0.341433
-0.378839 -0.819290 0.430402
-0.819135 0.359930 0.446618
