93
0.009568 0.986815 -0.161572
-0.280512 -0.308477 0.908931
-0.843455 -0.028745 -0.536430
0.054510 0.263600 -0.963091
0.464553 -0.348153 -0.814236
0.313289 0.853794 0.415796
-0.772044 -0.424851 -0.472704
0.053803 -0.121227 -0.991166
-0.034147 0.403888 0.914171
0.239719 0.655222 -0.716393
-0.147583 0.016806 0.988907
-0.357904 0.923634 -0.137132
0.388984 0.361852 -0.847204
0.742850 -0.429006 -0.513933
-0.831218 -0.217481 0.511643
0.864818 0.501031 0.032520
0.002057 0.861201 -0.508260
0.834633 -0.021162 0.550400
-0.972819 0.140047 0.184420
-0.967761 0.161464 -0.193310
0.551547 -0.760326 -0.343074
-0.326964 0.916386 0.230938
0.466650 -0.389427 0.794093
0.229244 0.128327 0.964873
0.713419 -0.108802 -0.692239
-0.424479 -0.809717 0.405187
0.384099 0.417816 0.823346
-0.112776 0.835696 0.537488
-0.649207 0.755743 0.085926
-0.007585 -0.830585 0.556840
0.851633 0.396009 -0.343363
0.348704 0.863590 -0.364167
-0.597116 -0.246190 -0.763442
0.397555 0.003816 -0.917570
0.617840 -0.669950 0.411632
-0.587146 -0.082219 0.805295
0.645230 0.734251 0.211077
-0.801835 0.369232 -0.469818
-0.464352 -0.613189 -0.639043
-0.607165 -0.734685 -0.302636
-0.120420 0.603168 -0.788471
0.358548 0.932558 -0.042176
-0.072714 -0.722663 -0.687366
0.910765 0.009061 -0.412825
-0.304166 0.308714 -0.901210
0.638721 -0.766462 0.067620
-0.532812 0.708060 0.463425
0.034946 0.978585 0.202854
0.985888 0.159903 -0.049562
0.687354 0.285957 0.667663
0.582411 0.610534 0.536699
0.159576 -0.226415 0.960870
0.341516 -0.937135 -0.071725
0.165222 -0.881589 -0.442156
0.298669 -0.907339 0.295858
-0.872744 0.484127 -0.062769
0.961994 -0.226516 -0.152505
-0.656799 0.690339 -0.303393
-0.583631 -0.455937 0.671935
-0.959574 -0.228097 0.164893
-0.346199 0.800221 -0.489687
0.163338 0.679749 0.715026
0.336044 -0.696013 0.634540
-0.637333 0.400046 0.658612
0.749784 -0.360427 0.554902
-0.822787 0.472462 0.315913
0.971452 -0.077181 0.224333
-0.296254 0.593981 0.747944
-0.520158 0.530608 -0.669246
-0.005921 -0.991954 -0.126458
-0.087667 -0.966971 0.239336
0.373483 0.927474 0.017404
-0.957568 -0.194305 -0.212857
-0.252488 -0.412164 -0.875426
0.697381 0.255398 -0.669651
0.382766 -0.659251 -0.647208
0.879051 0.329860 0.344181
0.816869 -0.548916 -0.177245
-0.759468 -0.549030 0.348963
-0.830319 0.128526 0.542265
-0.852114 -0.517885 -0.075478
0.051961 -0.539614 0.840307
-0.262740 -0.875774 -0.404953
0.658343 0.728286 -0.190222
0.876302 -0.440516 0.195039
0.548424 -0.033310 0.835537
-0.412723 0.229985 0.881344
-0.311035 -0.050518 -0.949055
-0.638131 -0.764119 0.094393
-0.623097 0.154510 -0.766731
0.121860 -0.468468 -0.875036
-0.288088 -0.644652 0.708117
0.581612 0.601419 -0.547743
